date,open,high,low,close,volume,amount,turn,pctChg
2020-05-06,3867.2587,3937.6909,3865.9875,3936.2539,13985567500,214935962364.4,0.50253,0.605143
2020-05-07,3937.5918,3941.4833,3915.9048,3924.8946,10551464600,167207801840.2,0.379135,-0.288581
2020-05-08,3942.9972,3979.6627,3935.9805,3963.6217,11694334100,190299584716.9,0.420102,0.986704
2020-05-11,3974.7605,3998.0972,3944.5037,3960.1803,12267380300,193758093899.8,0.440627,-0.086825
2020-05-12,3961.3427,3970.1115,3930.2108,3960.2378,9825055400,157465780059.9,0.352827,0.001452
2020-05-13,3946.6428,3972.5254,3932.5711,3968.2529,8819066900,145563383275.8,0.316698,0.202389
2020-05-14,3952.1986,3952.1986,3924.0452,3925.2177,8853000400,143499177719.8,0.318111,-1.084487
2020-05-15,3941.125,3945.1956,3907.4021,3912.8159,9261838200,153301505149.4,0.332802,-0.315952
2020-05-18,3914.6602,3946.4312,3898.4041,3922.9117,11280176200,188528121367.6,0.405302,0.258019
2020-05-19,3963.7754,3966.8518,3944.0715,3956.2495,9401529100,159886222402.2,0.337796,0.849823
2020-05-20,3955.7145,3955.7145,3923.9213,3935.222,10079115000,157102533276.1,0.362045,-0.531501
2020-05-21,3950.5981,3951.743,3907.5788,3913.7949,9486103300,149154142257.8,0.340741,-0.544495
2020-05-22,3907.5761,3907.5761,3818.1488,3824.064,10337836000,157286504986.3,0.37117,-2.292683
2020-05-25,3828.3206,3835.6333,3800.1796,3829.3245,7903332600,127011917716.3,0.28378,0.137563
2020-05-26,3850.0009,3874.7484,3844.4776,3872.7701,7744807600,125445619316.8,0.278,1.13455
2020-05-27,3873.6984,3873.6984,3838.4247,3845.6135,8371183100,123737501165.0,0.300462,-0.701219
2020-05-28,3848.4892,3885.4211,3818.4318,3856.6324,9306405400,139108407792.0,0.333846,0.286532
2020-05-29,3838.3769,3872.3031,3830.4185,3867.0232,9381383200,135658136028.2,0.336535,0.269427
2020-06-01,3901.7263,3976.3151,3901.7263,3971.3402,13645665200,208436512945.1,0.489334,2.697605
